trade_date,symbol,name,period,period_label,close,ma20,ma30,dev20_pct,dev30_pct,source
20230324,000300.SH,沪深300,week,周K,4027.046,3966.0035,3947.2123999999994,1.5391438761967802,2.022531141217554,公开指数日线计算（周K最后实际交易日）
20230331,000300.SH,沪深300,week,周K,4050.926,3980.19105,3943.8741333333332,1.7771747413984018,2.7143834475312545,公开指数日线计算（周K最后实际交易日）
20230331,000300.SH,沪深300,month,月K,4050.926,4293.9195500000005,4565.7541,-5.659014966873343,-11.275861308430956,公开指数日线计算（月K最后实际交易日）
20230407,000300.SH,沪深300,week,周K,4123.28,3996.9330999999997,3944.3986,3.1610961914774194,4.535074117509308,公开指数日线计算（周K最后实际交易日）
20230414,000300.SH,沪深300,week,周K,4091.999,4011.4545999999996,3946.6781333333333,2.0078601911635907,3.6821058560437825,公开指数日线计算（周K最后实际交易日）
20230421,000300.SH,沪深300,week,周K,4032.567,4024.29415,3944.637466666667,0.2055726965187077,2.229090355612229,公开指数日线计算（周K最后实际交易日）
20230428,000300.SH,沪深300,week,周K,4029.086,4032.2010500000006,3947.8509,-0.07725433234537782,2.057704357578438,公开指数日线计算（周K最后实际交易日）
20230428,000300.SH,沪深300,month,月K,4029.086,4255.09335,4543.545833333334,-5.311454565385743,-11.322870995578905,公开指数日线计算（月K最后实际交易日）
20230505,000300.SH,沪深300,week,周K,4016.877,4033.1326999999997,3953.2127666666665,-0.4030539337324446,1.6104428749736943,公开指数日线计算（周K最后实际交易日）
20230512,000300.SH,沪深300,week,周K,3937.762,4032.3094499999997,3957.642,-2.3447468794836612,-0.5023193103368073,公开指数日线计算（周K最后实际交易日）
20230519,000300.SH,沪深300,week,周K,3944.54,4038.1255000000006,3961.0443333333333,-2.3175480801674087,-0.4166662108385011,公开指数日线计算（周K最后实际交易日）
20230526,000300.SH,沪深300,week,周K,3850.951,4037.09135,3964.646266666667,-4.610753977613113,-2.8677278884266744,公开指数日线计算（周K最后实际交易日）
20230531,000300.SH,沪深300,month,月K,3798.543,4201.70135,4504.8222,-9.595121509528514,-15.678292475116983,公开指数日线计算（月K最后实际交易日）
20230602,000300.SH,沪深300,week,周K,3861.834,4031.1385999999998,3975.329733333333,-4.199920092055375,-2.855001746941044,公开指数日线计算（周K最后实际交易日）
20230609,000300.SH,沪深300,week,周K,3836.703,4019.2549,3977.6473333333333,-4.541933879336691,-3.543409496166161,公开指数日线计算（周K最后实际交易日）
20230616,000300.SH,沪深300,week,周K,3963.351,4008.3460999999998,3983.477733333333,-1.1225353020289264,-0.5052553241333468,公开指数日线计算（周K最后实际交易日）
20230621,000300.SH,沪深300,week,周K,3864.032,3994.4661,3985.5598333333332,-3.2653700578407663,-3.04920358532651,公开指数日线计算（周K最后实际交易日）
20230630,000300.SH,沪深300,week,周K,3842.452,3981.2731999999996,3987.7823666666663,-3.4868544062738427,-3.644390623757776,公开指数日线计算（周K最后实际交易日）
20230630,000300.SH,沪深300,month,月K,3842.452,4148.38545,4459.1943,-7.374759498300709,-13.83080122792586,公开指数日线计算（月K最后实际交易日）
20230707,000300.SH,沪深300,week,周K,3825.699,3970.8328,3986.274066666667,-3.6549965035042487,-4.028199365653251,公开指数日线计算（周K最后实际交易日）
20230714,000300.SH,沪深300,week,周K,3899.103,3962.73565,3982.9693666666667,-1.6057757978380383,-2.105624195067668,公开指数日线计算（周K最后实际交易日）
20230721,000300.SH,沪深300,week,周K,3821.91,3947.3036,3978.5588,-3.176690032152585,-3.9373252445081386,公开指数日线计算（周K最后实际交易日）
20230728,000300.SH,沪深300,week,周K,3992.738,3948.5837500000002,3984.042766666667,1.118230048938429,0.2182515058845036,公开指数日线计算（周K最后实际交易日）
20230731,000300.SH,沪深300,month,月K,4014.63,4107.515649999999,4414.616466666667,-2.2613583955547245,-9.060503209890026,公开指数日线计算（月K最后实际交易日）
20230804,000300.SH,沪深300,week,周K,4020.579,3951.67175,3989.0076,1.7437493384919955,0.7914600112569392,公开指数日线计算（周K最后实际交易日）
20230811,000300.SH,沪深300,week,周K,3884.254,3944.5321500000005,3985.7864333333337,-1.5281444720890547,-2.547362610405135,公开指数日线计算（周K最后实际交易日）
20230818,000300.SH,沪深300,week,周K,3784.004,3931.1860500000003,3976.1073333333334,-3.743960426396009,-4.831442343692604,公开指数日线计算（周K最后实际交易日）
20230825,000300.SH,沪深300,week,周K,3709.152,3910.4796499999998,3960.3614999999995,-5.1484131876252,-6.34309519471895,公开指数日线计算（周K最后实际交易日）
20230831,000300.SH,沪深300,month,月K,3765.268,4048.7604,4362.233366666666,-7.001955462713971,-13.684856276335077,公开指数日线计算（月K最后实际交易日）
20230901,000300.SH,沪深300,week,周K,3791.491,3895.4542500000002,3948.690133333333,-2.6688350915686,-3.9810450560888055,公开指数日线计算（周K最后实际交易日）
20230908,000300.SH,沪深300,week,周K,3739.993,3880.82555,3936.479566666667,-3.62893276663776,-4.9914285934690605,公开指数日线计算（周K最后实际交易日）
20230915,000300.SH,沪深300,week,周K,3708.777,3864.8101,3925.6219,-4.037277277866769,-5.523835599144178,公开指数日线计算（周K最后实际交易日）
20230922,000300.SH,沪深300,week,周K,3738.933,3850.9129000000003,3914.8848,-2.907879323887075,-4.494431100501339,公开指数日线计算（周K最后实际交易日）
20230928,000300.SH,沪深300,week,周K,3689.517,3838.5006500000004,3900.183666666667,-3.8812980271346498,-5.401455025494107,公开指数日线计算（周K最后实际交易日）
20230928,000300.SH,沪深300,month,月K,3689.517,4005.0476500000004,4316.938566666667,-7.8783244938421815,-14.533947077943521,公开指数日线计算（月K最后实际交易日）
20231013,000300.SH,沪深300,week,周K,3663.41,3824.4441499999994,3890.0595,-4.210655030744781,-5.826376177536618,公开指数日线计算（周K最后实际交易日）
20231020,000300.SH,沪深300,week,周K,3510.589,3807.4260499999996,3875.1184999999996,-7.796265668771152,-9.406925233383179,公开指数日线计算（周K最后实际交易日）
20231027,000300.SH,沪深300,week,周K,3562.385,3792.4536,3859.6298,-6.066484241231052,-7.701381101368843,公开指数日线计算（周K最后实际交易日）
20231031,000300.SH,沪深300,month,月K,3572.506,3954.5906499999996,4265.2391333333335,-9.661800267494181,-16.2413668185576,公开指数日线计算（月K最后实际交易日）
20231103,000300.SH,沪深300,week,周K,3584.136,3779.8252499999994,3844.070133333333,-5.177203628659798,-6.761950857226817,公开指数日线计算（周K最后实际交易日）
20231110,000300.SH,沪深300,week,周K,3586.489,3760.98215,3826.1771,-4.639563365117272,-6.264427749567569,公开指数日线计算（周K最后实际交易日）
20231117,000300.SH,沪深300,week,周K,3568.069,3746.1839999999997,3808.7127666666665,-4.754571585378608,-6.318244021254316,公开指数日线计算（周K最后实际交易日）
20231124,000300.SH,沪深300,week,周K,3538.009,3730.9618500000006,3792.2275,-5.17166504932235,-6.703672182114595,公开指数日线计算（周K最后实际交易日）
20231130,000300.SH,沪深300,month,月K,3496.203,3918.2709500000005,4204.060233333334,-10.771790807371307,-16.837466497764343,公开指数日线计算（月K最后实际交易日）
20231201,000300.SH,沪深300,week,周K,3482.881,3713.82095,3774.0206666666663,-6.218392138694783,-7.714310343822528,公开指数日线计算（周K最后实际交易日）
20231208,000300.SH,沪深300,week,周K,3399.462,3688.8388999999997,3753.4401666666668,-7.844660822677829,-9.430766202436248,公开指数日线计算（周K最后实际交易日）
20231215,000300.SH,沪深300,week,周K,3341.552,3664.821,3733.5665,-8.820867376605834,-10.499732628305935,公开指数日线计算（周K最后实际交易日）
20231222,000300.SH,沪深300,week,周K,3337.228,3632.0454999999993,3713.322766666666,-8.117120228807684,-10.128254135157622,公开指数日线计算（周K最后实际交易日）
20231229,000300.SH,沪深300,week,周K,3431.11,3602.5720499999998,3699.3280666666665,-4.759434304721255,-7.250453645446697,公开指数日线计算（周K最后实际交易日）
20231229,000300.SH,沪深300,month,月K,3431.11,3889.0144,4144.295866666666,-11.774304564158978,-17.208855004850186,公开指数日线计算（月K最后实际交易日）
20240105,000300.SH,沪深300,week,周K,3329.111,3574.8149,3681.5706333333337,-6.873192231575398,-9.573621381649634,公开指数日线计算（周K最后实际交易日）
20240112,000300.SH,沪深300,week,周K,3284.167,3549.82305,3663.1527666666666,-7.48364203674885,-10.345890297431682,公开指数日线计算（周K最后实际交易日）
20240119,000300.SH,沪深300,week,周K,3269.776,3527.8542500000003,3640.0336,-7.315445358889205,-10.171818194205684,公开指数日线计算（周K最后实际交易日）
20240126,000300.SH,沪深300,week,周K,3333.821,3504.9707499999995,3622.3599,-4.883057868599893,-7.965495090645192,公开指数日线计算（周K最后实际交易日）
20240131,000300.SH,沪深300,month,月K,3215.352,3845.2061000000003,4091.1019333333334,-16.38024292117919,-21.40621151963802,公开指数日线计算（月K最后实际交易日）
20240202,000300.SH,沪深300,week,周K,3179.628,3476.9524999999994,3600.2657666666664,-8.551295998435393,-11.683519882370152,公开指数日线计算（周K最后实际交易日）
20240208,000300.SH,沪深300,week,周K,3364.93,3459.7601499999996,3584.9067999999997,-2.7409457849267294,-6.136192996704959,公开指数日线计算（周K最后实际交易日）
20240223,000300.SH,沪深300,week,周K,3489.742,3447.3006,3571.261433333333,1.231148800890769,-2.2826509583546373,公开指数日线计算（周K最后实际交易日）
20240229,000300.SH,沪深300,month,月K,3516.083,3796.7597,4048.1177000000002,-7.39253263776477,-13.14276756330479,公开指数日线计算（月K最后实际交易日）
20240301,000300.SH,沪深300,week,周K,3537.804,3439.71495,3561.791233333334,2.851662170436531,-0.6734598341656572,公开指数日线计算（周K最后实际交易日）
20240308,000300.SH,沪深300,week,周K,3544.91,3433.78995,3546.8636333333334,3.2360759282902496,-0.055080587676770154,公开指数日线计算（周K最后实际交易日）
20240315,000300.SH,沪深300,week,周K,3569.993,3436.7601499999996,3531.8441,3.87669910569699,1.080141108153665,公开指数日线计算（周K最后实际交易日）
20240322,000300.SH,沪深300,week,周K,3545.002,3435.8909999999996,3520.5357,3.17562460508789,0.6949595767484995,公开指数日线计算（周K最后实际交易日）
20240329,000300.SH,沪深300,week,周K,3537.484,3433.5584000000003,3512.3183666666664,3.0267608088448306,0.7164963624074039,公开指数日线计算（周K最后实际交易日）
20240329,000300.SH,沪深300,month,月K,3537.484,3765.1288,4003.8210666666664,-6.046135792220442,-11.647300388848548,公开指数日线计算（月K最后实际交易日）
20240403,000300.SH,沪深300,week,周K,3567.803,3432.6241,3507.6067333333335,3.9380630113271087,1.7161635052930002,公开指数日线计算（周K最后实际交易日）
20240412,000300.SH,沪深300,week,周K,3475.839,3428.0126000000005,3497.085,1.3951640667831722,-0.6075345609271698,公开指数日线计算（周K最后实际交易日）
20240419,000300.SH,沪深300,week,周K,3541.662,3428.1952499999998,3490.4739666666665,3.3098100232184846,1.4665066642000069,公开指数日线计算（周K最后实际交易日）
20240426,000300.SH,沪深300,week,周K,3584.269,3433.26465,3486.3237,4.3982729382659125,2.809414971994717,公开指数日线计算（周K最后实际交易日）
20240430,000300.SH,沪深300,week,周K,3604.394,3443.5112500000005,3481.839066666667,4.672055304015621,3.5198333692849415,公开指数日线计算（周K最后实际交易日）
20240430,000300.SH,沪深300,month,月K,3604.394,3741.4065,3960.3418666666666,-3.662058640246668,-8.987806574543534,公开指数日线计算（月K最后实际交易日）
20240510,000300.SH,沪深300,week,周K,3666.277,3459.7475,3481.0644,5.969496328850599,5.3205737877184855,公开指数日线计算（周K最后实际交易日）
20240517,000300.SH,沪深300,week,周K,3677.97,3476.7846,3481.5497333333333,5.786536215099436,5.641748121133627,公开指数日线计算（周K最后实际交易日）
20240524,000300.SH,沪深300,week,周K,3601.475,3485.30285,3484.5792666666666,3.333201015802678,3.3546584648411537,公开指数日线计算（周K最后实际交易日）
20240531,000300.SH,沪深300,week,周K,3579.925,3497.84355,3485.1639333333337,2.346630111572612,2.718984486219944,公开指数日线计算（周K最后实际交易日）
20240531,000300.SH,沪深300,month,月K,3579.925,3730.1585,3918.6051666666667,-4.027536631486295,-8.642875519779968,公开指数日线计算（月K最后实际交易日）
20240607,000300.SH,沪深300,week,周K,3574.114,3512.3409,3484.829866666667,1.758744431669479,2.562080122974142,公开指数日线计算（周K最后实际交易日）
20240614,000300.SH,沪深300,week,周K,3541.533,3525.9287500000005,3483.3313333333335,0.44255715604006873,1.6708622033658527,公开指数日线计算（周K最后实际交易日）
20240621,000300.SH,沪深300,week,周K,3495.62,3534.0186999999996,3480.9163666666664,-1.086544901417752,0.42240696944448874,公开指数日线计算（周K最后实际交易日）
20240628,000300.SH,沪深300,week,周K,3461.657,3548.1201499999997,3478.3713,-2.4368720997229976,-0.48052086906305025,公开指数日线计算（周K最后实际交易日）
20240628,000300.SH,沪深300,month,月K,3461.657,3727.8062,3869.3146333333334,-7.1395664291775685,-10.535654811357242,公开指数日线计算（月K最后实际交易日）
20240705,000300.SH,沪深300,week,周K,3431.061,3551.4267,3476.643966666667,-3.3892210136281187,-1.3111197782604944,公开指数日线计算（周K最后实际交易日）
20240712,000300.SH,沪深300,week,周K,3472.401,3550.55965,3479.0752666666667,-2.2013050815805957,-0.1918402493505611,公开指数日线计算（周K最后实际交易日）
